product_id,sku,product_name,category,subcategory,brand,unit_price,cost,is_active
247,PRO-000247-342,Pepsi Baby Spinach 5oz Clamshell,Produce,Fresh,Pepsi,10.54,5.86,True
248,HOU-000248-232,Doritos Aluminum Foil 200sq ft,Household,Cleaning,Doritos,23.35,13.31,True
249,FRO-000249-887,Private Selection Frozen Lasagna Family Size,Frozen,Frozen,Private Selection,8.2,5.59,True
250,HOU-000250-560,Horizon Organic Mop Refills 2ct,Household,Cleaning,Horizon Organic,18.96,12.68,True
251,SNA-000251-543,Pepsi Popcorn Microwave Butter 6ct,Snacks,Snacks,Pepsi,7.17,5.38,True
252,SNA-000252-268,Dole Popcorn Microwave Butter 6ct,Snacks,Snacks,Dole,3.19,2.44,True
253,SNA-000253-356,Horizon Organic Mixed Nuts Roasted 15oz,Snacks,Snacks,Horizon Organic,3.59,2.76,True
254,BEV-000254-195,Doritos Sports Drink Variety 6x20oz,Beverages,Drinks,Doritos,9.27,5.46,True
255,DAI-000255-739,Oscar Mayer Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,Oscar Mayer,9.72,6.7,True
256,GRO-000256-183,Great Value Ketchup 20oz,Grocery,Pantry,Great Value,1.82,1.27,True
257,MEA-000257-732,Private Selection Deli Ham Sliced 1lb,Meat,Butcher,Private Selection,24.16,16.06,True
258,BEV-000258-594,Dole Cold Brew Coffee 48oz,Beverages,Drinks,Dole,6.31,4.64,True
259,FRO-000259-161,Folgers Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Folgers,5.31,3.43,True
260,HOU-000260-420,Pepsi Batteries AA 24ct,Household,Cleaning,Pepsi,30.83,19.22,False
261,HOU-000261-878,Pepsi Sponges Scrub 6ct,Household,Cleaning,Pepsi,16.11,10.94,True
262,FRO-000262-560,Tyson Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Tyson,6.34,3.63,True
263,BAK-000263-354,Private Selection Whole Wheat Bread,Bakery,Bakery,Private Selection,12.55,9.51,True
264,HOU-000264-610,Kraft Trash Bags Tall Kitchen 80ct,Household,Cleaning,Kraft,34.87,22.92,True
265,FRO-000265-502,Horizon Organic Frozen Pizza Pepperoni 12in,Frozen,Frozen,Horizon Organic,9.3,7.18,True
266,HOU-000266-388,Kirkland Signature Paper Towels 6 Rolls,Household,Cleaning,Kirkland Signature,19.84,14.94,True
267,FRO-000267-108,Doritos Frozen Waffles 10ct,Frozen,Frozen,Doritos,13.23,8.59,True
268,HOU-000268-146,Bounty Sponges Scrub 6ct,Household,Cleaning,Bounty,17.01,11.59,True
269,SNA-000269-495,Horizon Organic Mixed Nuts Roasted 15oz,Snacks,Snacks,Horizon Organic,7.19,5.22,True
270,PRO-000270-503,Coca-Cola Gala Apples 3lb Bag,Produce,Fresh,Coca-Cola,5.66,4.4,True
271,HOU-000271-716,Nestle Dish Soap Liquid 24oz,Household,Cleaning,Nestle,20.26,13.47,True
272,DAI-000272-923,Chiquita String Cheese 12ct,Dairy,Dairy,Chiquita,6.83,4.47,True
273,SNA-000273-727,Chiquita Popcorn Microwave Butter 6ct,Snacks,Snacks,Chiquita,5.02,3.21,True
274,BEV-000274-619,Chiquita Sports Drink Variety 6x20oz,Beverages,Drinks,Chiquita,13.02,8.76,True
275,BEV-000275-477,Great Value Sparkling Water Lime 8x12oz,Beverages,Drinks,Great Value,7.3,4.2,True
276,BEV-000276-711,Great Value Cold Brew Coffee 48oz,Beverages,Drinks,Great Value,8.95,6.91,True
277,MEA-000277-697,Kirkland Signature Ground Pork 1lb,Meat,Butcher,Kirkland Signature,19.4,13.01,True
278,BAK-000278-348,Oscar Mayer Chocolate Chip Cookies 12ct,Bakery,Bakery,Oscar Mayer,1.66,1.28,True
279,GRO-000279-528,Chiquita Corn Flakes Cereal 12oz,Grocery,Pantry,Chiquita,3.06,2.17,True
280,FRO-000280-241,Folgers Frozen Pizza Pepperoni 12in,Frozen,Frozen,Folgers,9.45,6.42,False
281,FRO-000281-421,Tide Frozen Lasagna Family Size,Frozen,Frozen,Tide,14.49,9.5,True
282,SNA-000282-890,Oscar Mayer Granola Bars Chewy 6ct,Snacks,Snacks,Oscar Mayer,11.44,8.08,True
283,BEV-000283-296,Nature Valley Sports Drink Variety 6x20oz,Beverages,Drinks,Nature Valley,14.5,8.91,True
284,BEV-000284-312,Folgers Coffee Ground Medium Roast 12oz,Beverages,Drinks,Folgers,11.43,7.57,True
285,SNA-000285-224,Dole Mixed Nuts Roasted 15oz,Snacks,Snacks,Dole,8.0,5.4,True
286,BAK-000286-397,Pepsi Blueberry Muffins 4ct,Bakery,Bakery,Pepsi,1.78,1.37,True
287,FRO-000287-319,Nature Valley Frozen Waffles 10ct,Frozen,Frozen,Nature Valley,5.81,3.92,True
288,BEV-000288-730,Coca-Cola Orange Juice Pulp Free 52oz,Beverages,Drinks,Coca-Cola,12.01,7.27,True
289,SNA-000289-338,Wonder Bread Pretzels Mini 16oz,Snacks,Snacks,Wonder Bread,1.9,1.23,True
290,PRO-000290-105,Pepsi Green Seedless Grapes 2lb,Produce,Fresh,Pepsi,12.57,9.74,True
291,FRO-000291-304,Wonder Bread Frozen Berries Blend 16oz,Frozen,Frozen,Wonder Bread,12.18,7.5,True
292,GRO-000292-767,Horizon Organic Mayonnaise 30oz,Grocery,Pantry,Horizon Organic,8.01,5.39,True
293,GRO-000293-527,Kraft Mayonnaise 30oz,Grocery,Pantry,Kraft,11.61,6.85,True
294,BAK-000294-866,Kraft Cinnamon Rolls 8ct,Bakery,Bakery,Kraft,12.55,9.58,True
295,GRO-000295-717,Heinz Canned Black Beans 15oz,Grocery,Pantry,Heinz,2.55,1.98,True
296,SNA-000296-237,Nature Valley Cookies Sandwich 15.25oz,Snacks,Snacks,Nature Valley,11.25,7.4,True
297,PRO-000297-848,Kraft Yellow Onions 3lb Bag,Produce,Fresh,Kraft,6.66,4.06,True
298,HOU-000298-790,Heinz Paper Plates 40ct,Household,Cleaning,Heinz,27.71,16.36,True
299,BAK-000299-435,Lays Tortillas Flour 10ct,Bakery,Bakery,Lays,2.3,1.62,True
300,DAI-000300-354,Chiquita Half and Half Quart,Dairy,Dairy,Chiquita,1.37,0.87,True
301,BEV-000301-696,Dole Green Tea Bags 20ct,Beverages,Drinks,Dole,11.8,6.52,True
302,MEA-000302-221,Oscar Mayer Boneless Chicken Breast 1lb,Meat,Butcher,Oscar Mayer,18.95,11.12,True
303,BEV-000303-402,Wonder Bread Pepsi Cola 12x12oz Cans,Beverages,Drinks,Wonder Bread,7.72,4.64,False
304,FRO-000304-865,365 Whole Foods Frozen Mixed Vegetables 12oz,Frozen,Frozen,365 Whole Foods,14.86,9.45,True
305,FRO-000305-945,Oscar Mayer Frozen Lasagna Family Size,Frozen,Frozen,Oscar Mayer,6.0,3.64,True
306,PRO-000306-640,365 Whole Foods Organic Carrots 2lb Bag,Produce,Fresh,365 Whole Foods,9.52,5.41,True
307,GRO-000307-617,Doritos Ketchup 20oz,Grocery,Pantry,Doritos,3.66,2.46,True
308,SNA-000308-796,Coca-Cola Beef Jerky Original 2.85oz,Snacks,Snacks,Coca-Cola,3.69,2.52,True
309,SNA-000309-564,Kirkland Signature Beef Jerky Original 2.85oz,Snacks,Snacks,Kirkland Signature,2.83,1.83,True
310,SNA-000310-926,Oscar Mayer Beef Jerky Original 2.85oz,Snacks,Snacks,Oscar Mayer,4.9,2.72,True
311,GRO-000311-692,Nestle Chicken Broth 32oz,Grocery,Pantry,Nestle,2.14,1.39,True
312,SNA-000312-583,Horizon Organic Potato Chips Classic 10oz,Snacks,Snacks,Horizon Organic,1.66,1.07,True
313,BAK-000313-559,Tide Blueberry Muffins 4ct,Bakery,Bakery,Tide,11.46,8.69,True
314,SNA-000314-980,Wonder Bread Popcorn Microwave Butter 6ct,Snacks,Snacks,Wonder Bread,5.36,3.17,True
315,SNA-000315-954,General Mills Popcorn Microwave Butter 6ct,Snacks,Snacks,General Mills,1.33,0.74,True
316,SNA-000316-488,Doritos Chocolate Bar Milk 1.55oz,Snacks,Snacks,Doritos,10.92,6.63,True
317,BEV-000317-132,Coca-Cola Spring Water 24x16.9oz Bottles,Beverages,Drinks,Coca-Cola,12.8,8.27,True
318,GRO-000318-168,Nestle Tomato Sauce 15oz,Grocery,Pantry,Nestle,2.47,1.38,True
319,GRO-000319-511,Kirkland Signature Tomato Sauce 15oz,Grocery,Pantry,Kirkland Signature,6.43,4.33,True
320,GRO-000320-396,Lays Peanut Butter Creamy 16oz,Grocery,Pantry,Lays,4.03,3.07,True
321,HOU-000321-997,Dole Trash Bags Tall Kitchen 80ct,Household,Cleaning,Dole,9.29,6.52,True
322,BEV-000322-670,Kirkland Signature Coffee Ground Medium Roast 12oz,Beverages,Drinks,Kirkland Signature,14.4,10.83,True
323,BAK-000323-148,Nature Valley Baguette French,Bakery,Bakery,Nature Valley,12.67,9.71,True
324,SNA-000324-526,Folgers Granola Bars Chewy 6ct,Snacks,Snacks,Folgers,6.07,3.76,True
325,SNA-000325-969,General Mills Beef Jerky Original 2.85oz,Snacks,Snacks,General Mills,3.93,2.94,True
326,FRO-000326-522,Doritos Frozen Pizza Pepperoni 12in,Frozen,Frozen,Doritos,14.62,9.91,True
327,MEA-000327-438,Nestle Bacon Sliced 12oz,Meat,Butcher,Nestle,24.39,18.59,True
328,PRO-000328-152,Nestle Organic Carrots 2lb Bag,Produce,Fresh,Nestle,4.43,3.12,True
329,PRO-000329-841,Heinz Baby Spinach 5oz Clamshell,Produce,Fresh,Heinz,9.15,5.49,True
330,HOU-000330-316,Great Value Paper Plates 40ct,Household,Cleaning,Great Value,33.1,25.53,True
331,FRO-000331-718,Folgers Chicken Nuggets 24oz,Frozen,Frozen,Folgers,11.58,7.43,True
332,HOU-000332-577,Tide Paper Plates 40ct,Household,Cleaning,Tide,21.0,13.29,True
333,SNA-000333-200,365 Whole Foods Beef Jerky Original 2.85oz,Snacks,Snacks,365 Whole Foods,10.68,7.65,True
334,HOU-000334-420,Bounty Trash Bags Tall Kitchen 80ct,Household,Cleaning,Bounty,17.41,11.83,True
335,DAI-000335-666,Tyson Whole Milk Gallon,Dairy,Dairy,Tyson,12.23,8.36,True
336,DAI-000336-335,Chiquita Greek Yogurt Plain 32oz,Dairy,Dairy,Chiquita,5.73,4.25,True
337,HOU-000337-840,Nature Valley Paper Plates 40ct,Household,Cleaning,Nature Valley,24.24,16.07,True
338,HOU-000338-837,Pepsi Dish Soap Liquid 24oz,Household,Cleaning,Pepsi,21.39,12.67,True
339,GRO-000339-959,Kirkland Signature Granulated Sugar 4lb Bag,Grocery,Pantry,Kirkland Signature,11.2,8.59,True
340,GRO-000340-962,Pepsi Honey Wheat Bread Loaf,Grocery,Pantry,Pepsi,8.67,4.9,True
341,MEA-000341-482,365 Whole Foods Rotisserie Chicken Whole,Meat,Butcher,365 Whole Foods,6.8,4.74,True
342,FRO-000342-106,Great Value Frozen Berries Blend 16oz,Frozen,Frozen,Great Value,9.61,6.19,True
343,BEV-000343-117,Dole Apple Juice 64oz Bottle,Beverages,Drinks,Dole,9.27,6.59,True
344,DAI-000344-636,Coca-Cola Large Grade A Eggs 12ct,Dairy,Dairy,Coca-Cola,3.03,1.8,True
345,HOU-000345-180,Tide Paper Plates 40ct,Household,Cleaning,Tide,16.18,10.41,True
346,MEA-000346-947,Oscar Mayer Bacon Sliced 12oz,Meat,Butcher,Oscar Mayer,30.43,21.31,True
347,GRO-000347-488,Tide Spaghetti Pasta 16oz,Grocery,Pantry,Tide,5.7,3.76,True
348,DAI-000348-965,Nature Valley Large Grade A Eggs 12ct,Dairy,Dairy,Nature Valley,6.37,4.65,True
349,PRO-000349-143,Lays Blueberries 6oz,Produce,Fresh,Lays,3.98,3.01,True
350,FRO-000350-176,Kirkland Signature Frozen Waffles 10ct,Frozen,Frozen,Kirkland Signature,11.36,6.98,True
351,GRO-000351-116,Chiquita Peanut Butter Creamy 16oz,Grocery,Pantry,Chiquita,12.54,8.59,True
352,BAK-000352-266,Dole Bagels Plain 6ct,Bakery,Bakery,Dole,7.89,5.37,True
353,SNA-000353-873,Tide Granola Bars Chewy 6ct,Snacks,Snacks,Tide,9.95,7.28,True
354,PRO-000354-154,Bounty Organic Carrots 2lb Bag,Produce,Fresh,Bounty,2.43,1.47,True
355,BAK-000355-749,Great Value Blueberry Muffins 4ct,Bakery,Bakery,Great Value,4.49,3.49,True
356,HOU-000356-542,Tide LED Light Bulbs 4ct,Household,Cleaning,Tide,10.56,7.23,True
357,BEV-000357-175,Folgers Spring Water 24x16.9oz Bottles,Beverages,Drinks,Folgers,4.43,2.59,True
358,DAI-000358-424,Tide String Cheese 12ct,Dairy,Dairy,Tide,5.51,3.15,True
359,FRO-000359-204,Tyson French Fries Crinkle 32oz,Frozen,Frozen,Tyson,5.01,2.97,True
360,SNA-000360-205,Private Selection Cookies Sandwich 15.25oz,Snacks,Snacks,Private Selection,1.6,1.01,True
361,HOU-000361-398,Great Value Sponges Scrub 6ct,Household,Cleaning,Great Value,17.4,12.69,True
362,SNA-000362-633,Heinz Pretzels Mini 16oz,Snacks,Snacks,Heinz,3.27,2.08,True
363,BEV-000363-249,Nature Valley Coffee Ground Medium Roast 12oz,Beverages,Drinks,Nature Valley,4.22,2.74,True
364,FRO-000364-357,Bounty Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Bounty,14.35,10.27,True
365,MEA-000365-238,Coca-Cola Italian Sausage Links 12oz,Meat,Butcher,Coca-Cola,14.13,10.86,True
366,BAK-000366-442,365 Whole Foods Blueberry Muffins 4ct,Bakery,Bakery,365 Whole Foods,6.33,4.68,True
367,DAI-000367-717,Chiquita Salted Butter Sticks 16oz,Dairy,Dairy,Chiquita,12.37,7.37,True
368,BAK-000368-852,Dole Blueberry Muffins 4ct,Bakery,Bakery,Dole,9.42,6.24,True
369,MEA-000369-387,Tide Ground Turkey 1lb,Meat,Butcher,Tide,29.48,18.88,True
370,MEA-000370-284,Doritos Deli Ham Sliced 1lb,Meat,Butcher,Doritos,25.44,17.21,False
371,FRO-000371-916,365 Whole Foods Chicken Nuggets 24oz,Frozen,Frozen,365 Whole Foods,6.84,4.85,True
372,BAK-000372-748,Pepsi Cinnamon Rolls 8ct,Bakery,Bakery,Pepsi,4.83,2.94,True
373,BAK-000373-559,Horizon Organic Tortillas Flour 10ct,Bakery,Bakery,Horizon Organic,12.88,8.5,True
374,SNA-000374-137,Doritos Chocolate Bar Milk 1.55oz,Snacks,Snacks,Doritos,10.54,6.67,True
375,SNA-000375-887,Coca-Cola Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,Coca-Cola,4.19,2.95,True
376,GRO-000376-793,Wonder Bread All-Purpose Flour 5lb Bag,Grocery,Pantry,Wonder Bread,8.86,6.84,True
377,BAK-000377-200,Great Value Bagels Plain 6ct,Bakery,Bakery,Great Value,4.32,2.88,True
378,MEA-000378-500,Bounty Italian Sausage Links 12oz,Meat,Butcher,Bounty,18.88,13.33,True
379,DAI-000379-594,Great Value Sour Cream 16oz,Dairy,Dairy,Great Value,2.51,1.62,False
380,PRO-000380-456,Pepsi Cucumber 3ct,Produce,Fresh,Pepsi,4.94,3.23,True
381,FRO-000381-199,Nature Valley French Fries Crinkle 32oz,Frozen,Frozen,Nature Valley,8.53,6.06,True
382,BEV-000382-217,Folgers Coca-Cola Classic 12x12oz Cans,Beverages,Drinks,Folgers,3.75,2.36,True
383,DAI-000383-628,General Mills String Cheese 12ct,Dairy,Dairy,General Mills,3.33,1.95,True
384,FRO-000384-744,Tide Chicken Nuggets 24oz,Frozen,Frozen,Tide,5.61,3.91,True
385,GRO-000385-302,Hellmanns Chicken Broth 32oz,Grocery,Pantry,Hellmanns,6.55,4.25,True
386,MEA-000386-870,Tyson Pork Chops Bone-In 1lb,Meat,Butcher,Tyson,26.1,19.13,True
387,SNA-000387-433,Bounty Popcorn Microwave Butter 6ct,Snacks,Snacks,Bounty,3.6,2.07,True
388,FRO-000388-420,Wonder Bread Frozen Lasagna Family Size,Frozen,Frozen,Wonder Bread,10.36,7.15,True
389,HOU-000389-732,365 Whole Foods Surface Cleaner Spray 22oz,Household,Cleaning,365 Whole Foods,10.17,7.17,True
390,PRO-000390-420,Pepsi Green Seedless Grapes 2lb,Produce,Fresh,Pepsi,2.67,1.66,True
391,DAI-000391-528,Tide Cream Cheese 8oz Bar,Dairy,Dairy,Tide,8.27,5.64,True
392,FRO-000392-760,Folgers Frozen Lasagna Family Size,Frozen,Frozen,Folgers,14.19,8.37,True
393,BEV-000393-422,Kraft Orange Juice Pulp Free 52oz,Beverages,Drinks,Kraft,13.17,9.12,True
394,GRO-000394-299,Pepsi Corn Flakes Cereal 12oz,Grocery,Pantry,Pepsi,10.83,8.36,True
395,FRO-000395-603,Oscar Mayer Fish Sticks 15oz,Frozen,Frozen,Oscar Mayer,8.27,6.15,True
396,PRO-000396-914,Great Value Lemons 2lb Bag,Produce,Fresh,Great Value,10.19,6.29,True
397,SNA-000397-899,Kraft Mixed Nuts Roasted 15oz,Snacks,Snacks,Kraft,6.64,4.79,True
398,SNA-000398-686,Coca-Cola Cookies Sandwich 15.25oz,Snacks,Snacks,Coca-Cola,2.63,1.92,True
399,HOU-000399-878,Kirkland Signature LED Light Bulbs 4ct,Household,Cleaning,Kirkland Signature,26.56,17.95,False
400,PRO-000400-869,Wonder Bread Clementines 3lb Bag,Produce,Fresh,Wonder Bread,4.19,3.15,True
401,BEV-000401-549,Horizon Organic Green Tea Bags 20ct,Beverages,Drinks,Horizon Organic,13.44,7.75,True
402,MEA-000402-805,Heinz Ground Pork 1lb,Meat,Butcher,Heinz,15.51,11.07,True
403,DAI-000403-903,Pepsi Vanilla Ice Cream Gallon,Dairy,Dairy,Pepsi,3.71,2.22,True
404,HOU-000404-711,Tyson LED Light Bulbs 4ct,Household,Cleaning,Tyson,21.15,13.21,True
405,BEV-000405-978,Tyson Sports Drink Variety 6x20oz,Beverages,Drinks,Tyson,9.41,7.12,True
406,DAI-000406-160,Private Selection Cottage Cheese 16oz,Dairy,Dairy,Private Selection,12.9,9.67,True
407,DAI-000407-828,Pepsi Greek Yogurt Plain 32oz,Dairy,Dairy,Pepsi,5.06,3.07,True
408,BAK-000408-691,Pepsi Cinnamon Rolls 8ct,Bakery,Bakery,Pepsi,8.69,6.03,True
409,PRO-000409-512,Horizon Organic Green Seedless Grapes 2lb,Produce,Fresh,Horizon Organic,7.32,4.49,True
410,HOU-000410-435,Nature Valley Aluminum Foil 200sq ft,Household,Cleaning,Nature Valley,22.45,16.83,True
411,PRO-000411-750,365 Whole Foods Clementines 3lb Bag,Produce,Fresh,365 Whole Foods,9.06,5.73,True
412,SNA-000412-539,Nestle Chocolate Bar Milk 1.55oz,Snacks,Snacks,Nestle,10.94,7.26,True
413,BEV-000413-691,Doritos Green Tea Bags 20ct,Beverages,Drinks,Doritos,4.99,3.72,True
414,GRO-000414-741,Coca-Cola Long Grain White Rice 2lb Bag,Grocery,Pantry,Coca-Cola,10.46,6.86,True
415,DAI-000415-100,365 Whole Foods Half and Half Quart,Dairy,Dairy,365 Whole Foods,12.89,8.36,False
416,DAI-000416-262,Dole Almond Milk Unsweetened 64oz,Dairy,Dairy,Dole,11.52,8.66,True
417,HOU-000417-480,Horizon Organic Paper Plates 40ct,Household,Cleaning,Horizon Organic,24.93,17.43,True
418,BEV-000418-771,Private Selection Spring Water 24x16.9oz Bottles,Beverages,Drinks,Private Selection,4.54,2.6,True
419,PRO-000419-331,Heinz Gala Apples 3lb Bag,Produce,Fresh,Heinz,7.37,4.81,True
420,HOU-000420-810,Private Selection Laundry Detergent Liquid 100oz,Household,Cleaning,Private Selection,8.96,5.07,True
421,PRO-000421-476,Chiquita Hass Avocados 4ct,Produce,Fresh,Chiquita,11.6,6.75,True
422,DAI-000422-246,Oscar Mayer Almond Milk Unsweetened 64oz,Dairy,Dairy,Oscar Mayer,2.09,1.42,True
423,DAI-000423-839,Bounty Half and Half Quart,Dairy,Dairy,Bounty,3.78,2.73,True
424,FRO-000424-202,Horizon Organic Chicken Nuggets 24oz,Frozen,Frozen,Horizon Organic,5.1,2.95,True
425,HOU-000425-910,Chiquita Sponges Scrub 6ct,Household,Cleaning,Chiquita,9.18,5.63,True
426,SNA-000426-127,Folgers Mixed Nuts Roasted 15oz,Snacks,Snacks,Folgers,11.21,7.86,True
427,SNA-000427-865,Nestle Cookies Sandwich 15.25oz,Snacks,Snacks,Nestle,5.87,4.1,True
428,MEA-000428-215,Tide Italian Sausage Links 12oz,Meat,Butcher,Tide,12.22,8.51,True
429,GRO-000429-235,Chiquita Olive Oil Extra Virgin 16.9oz,Grocery,Pantry,Chiquita,5.82,4.32,True
430,SNA-000430-888,Nature Valley Popcorn Microwave Butter 6ct,Snacks,Snacks,Nature Valley,2.14,1.47,True
431,MEA-000431-908,Kirkland Signature Boneless Chicken Breast 1lb,Meat,Butcher,Kirkland Signature,16.93,10.43,True
432,BAK-000432-511,Folgers Tortillas Flour 10ct,Bakery,Bakery,Folgers,2.25,1.52,True
433,BEV-000433-180,Dole Pepsi Cola 12x12oz Cans,Beverages,Drinks,Dole,9.37,5.59,True
434,SNA-000434-700,Tide Granola Bars Chewy 6ct,Snacks,Snacks,Tide,8.71,6.46,True
435,PRO-000435-547,Folgers Roma Tomatoes 2lb Package,Produce,Fresh,Folgers,9.83,7.32,True
436,PRO-000436-218,Private Selection Blueberries 6oz,Produce,Fresh,Private Selection,6.59,4.55,True
437,DAI-000437-824,Great Value Large Grade A Eggs 12ct,Dairy,Dairy,Great Value,2.9,1.6,True
438,HOU-000438-901,Lays LED Light Bulbs 4ct,Household,Cleaning,Lays,29.67,18.09,True
439,BEV-000439-443,Great Value Pepsi Cola 12x12oz Cans,Beverages,Drinks,Great Value,12.77,7.82,True
440,PRO-000440-623,365 Whole Foods Fresh Strawberries 16oz,Produce,Fresh,365 Whole Foods,5.5,3.66,True
441,HOU-000441-891,Tyson Dish Soap Liquid 24oz,Household,Cleaning,Tyson,8.08,5.51,True
442,MEA-000442-102,Lays Ground Pork 1lb,Meat,Butcher,Lays,6.31,4.72,True
443,FRO-000443-253,Tide French Fries Crinkle 32oz,Frozen,Frozen,Tide,5.55,4.28,True
444,BAK-000444-354,Chiquita Sourdough Bread Loaf,Bakery,Bakery,Chiquita,6.16,4.41,True
445,PRO-000445-222,Bounty Lemons 2lb Bag,Produce,Fresh,Bounty,7.16,5.42,True
446,SNA-000446-170,Tide Potato Chips Classic 10oz,Snacks,Snacks,Tide,11.55,8.65,True
447,BEV-000447-666,Horizon Organic Green Tea Bags 20ct,Beverages,Drinks,Horizon Organic,8.74,5.55,True
448,BEV-000448-575,General Mills Sports Drink Variety 6x20oz,Beverages,Drinks,General Mills,7.73,5.98,False
449,MEA-000449-878,Doritos Ground Pork 1lb,Meat,Butcher,Doritos,28.87,16.88,True
450,GRO-000450-454,Doritos Tomato Sauce 15oz,Grocery,Pantry,Doritos,8.73,6.19,True
451,HOU-000451-485,Oscar Mayer Paper Towels 6 Rolls,Household,Cleaning,Oscar Mayer,30.46,21.85,True
452,SNA-000452-603,Private Selection Pretzels Mini 16oz,Snacks,Snacks,Private Selection,12.54,9.7,True
453,BEV-000453-337,Kirkland Signature Pepsi Cola 12x12oz Cans,Beverages,Drinks,Kirkland Signature,13.81,9.25,True
454,HOU-000454-694,Horizon Organic Aluminum Foil 200sq ft,Household,Cleaning,Horizon Organic,7.86,4.56,True
455,PRO-000455-163,Heinz Lemons 2lb Bag,Produce,Fresh,Heinz,6.38,4.92,True
456,BEV-000456-817,Tide Green Tea Bags 20ct,Beverages,Drinks,Tide,13.06,8.16,True
457,MEA-000457-239,Nestle Ground Beef 80/20 1lb,Meat,Butcher,Nestle,28.39,19.43,True
458,DAI-000458-421,365 Whole Foods Half and Half Quart,Dairy,Dairy,365 Whole Foods,6.05,4.07,False
459,MEA-000459-574,Dole Italian Sausage Links 12oz,Meat,Butcher,Dole,12.94,7.47,True
460,BEV-000460-320,Kirkland Signature Sports Drink Variety 6x20oz,Beverages,Drinks,Kirkland Signature,13.1,8.19,True
461,MEA-000461-625,Tide Ground Turkey 1lb,Meat,Butcher,Tide,6.46,4.0,True
462,DAI-000462-975,Tide Whole Milk Gallon,Dairy,Dairy,Tide,6.58,4.75,True
463,FRO-000463-224,Pepsi Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Pepsi,3.63,2.69,False
464,DAI-000464-481,Tide Greek Yogurt Plain 32oz,Dairy,Dairy,Tide,9.32,7.14,True
465,BEV-000465-166,Great Value Pepsi Cola 12x12oz Cans,Beverages,Drinks,Great Value,5.76,4.02,True
466,PRO-000466-225,Chiquita Blueberries 6oz,Produce,Fresh,Chiquita,1.79,1.17,True
467,BAK-000467-130,Nature Valley Tortillas Flour 10ct,Bakery,Bakery,Nature Valley,5.77,3.74,True
468,DAI-000468-556,Tyson Salted Butter Sticks 16oz,Dairy,Dairy,Tyson,11.63,6.49,True
469,MEA-000469-610,Dole Chicken Thighs Family Pack,Meat,Butcher,Dole,17.35,11.74,True
470,BEV-000470-529,Pepsi Energy Drink Original 4x16oz,Beverages,Drinks,Pepsi,5.78,4.36,True
471,SNA-000471-900,Tide Potato Chips Classic 10oz,Snacks,Snacks,Tide,9.64,6.37,True
472,HOU-000472-429,Lays Batteries AA 24ct,Household,Cleaning,Lays,16.64,9.84,True
473,MEA-000473-159,Tyson Boneless Chicken Breast 1lb,Meat,Butcher,Tyson,29.25,19.26,True
474,MEA-000474-353,Coca-Cola Atlantic Salmon Fillet 1lb,Meat,Butcher,Coca-Cola,24.7,15.1,True
475,GRO-000475-689,General Mills Salsa Medium 16oz,Grocery,Pantry,General Mills,11.19,8.21,True
476,DAI-000476-706,General Mills Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,General Mills,5.01,3.61,True
477,GRO-000477-460,Folgers Chicken Broth 32oz,Grocery,Pantry,Folgers,12.38,8.41,True
478,MEA-000478-416,Doritos Italian Sausage Links 12oz,Meat,Butcher,Doritos,10.26,5.73,True
479,MEA-000479-589,Lays Boneless Chicken Breast 1lb,Meat,Butcher,Lays,5.01,3.81,True
480,DAI-000480-281,Folgers Sour Cream 16oz,Dairy,Dairy,Folgers,12.04,8.96,True
481,GRO-000481-821,Heinz Peanut Butter Creamy 16oz,Grocery,Pantry,Heinz,12.02,8.75,True
482,HOU-000482-821,Bounty Laundry Detergent Liquid 100oz,Household,Cleaning,Bounty,33.25,21.31,True
483,BEV-000483-261,Pepsi Green Tea Bags 20ct,Beverages,Drinks,Pepsi,11.91,7.75,True
484,FRO-000484-824,Kraft French Fries Crinkle 32oz,Frozen,Frozen,Kraft,14.63,10.38,True
485,HOU-000485-703,Oscar Mayer Trash Bags Tall Kitchen 80ct,Household,Cleaning,Oscar Mayer,29.42,18.74,True
486,BEV-000486-846,Kraft Orange Juice Pulp Free 52oz,Beverages,Drinks,Kraft,3.51,2.5,True
487,GRO-000487-425,Hellmanns Peanut Butter Creamy 16oz,Grocery,Pantry,Hellmanns,12.07,9.32,True
488,PRO-000488-244,Nature Valley Blueberries 6oz,Produce,Fresh,Nature Valley,5.16,2.93,True
